userId,wallpaperId,rating,timestamp
7,1175,3.0,1701025905
7,943,5.0,1701035897
7,1325,4.0,1701039511
7,1432,4.5,1701057498
7,1063,3.0,1701075051
7,1049,4.5,1701086386
7,1201,3.0,1701106937
7,812,4.0,1701119581
7,950,4.5,1701125806
7,2008,4.5,1701146577
7,1839,3.0,1701152301
8,762,5.0,1700607905
8,2250,5.0,1700620021
8,795,4.0,1700637558
8,270,4.0,1700654491
8,1892,3.5,1700667585
8,1565,5.0,1700669311
8,2071,4.5,1700681843
8,818,5.0,1700682675
8,567,4.5,1700685188
8,214,2.0,1700706074
8,1782,5.0,1700725441
8,1555,5.0,1700736636
8,2114,4.0,1700748480
8,1168,2.0,1700769843
8,2200,5.0,1700785367
8,768,5.0,1700801347
8,2143,3.0,1700806065
8,579,3.0,1700821362
8,1432,3.0,1700828267
8,1700,3.5,1700835103
8,2366,5.0,1700845744
8,1965,3.5,1700862932
8,1536,5.0,1700881026
8,1299,5.0,1700882525
8,1374,3.5,1700889087
8,564,3.5,1700890953
8,2256,5.0,1700902129
8,2037,5.0,1700914488
8,1922,3.0,1700927895
8,38,4.5,1700940864
8,78,3.0,1700947285
8,2134,5.0,1700963887
8,1153,4.5,1700981202
8,1630,5.0,1700984209
8,974,2.5,1700987095
8,565,5.0,1700993308
8,1487,3.0,1701004133
8,1873,3.0,1701015178
8,2359,5.0,1701025521
8,132,5.0,1701039783
8,513,4.5,1701054628
8,2066,5.0,1701056315
8,3,5.0,1701068167
8,766,5.0,1701082719
8,2374,5.0,1701084898
9,143,3.0,1700709968
9,222,5.0,1700711197
9,1501,5.0,1700732516
9,1793,4.0,1700741488
9,1201,5.0,1700760535
9,279,3.0,1700781773
9,2155,5.0,1700802623
9,1595,4.5,1700823957
9,1526,5.0,1700840082
9,606,4.5,1700853688
9,107,3.0,1700856379
9,2045,5.0,1700861858
9,1764,4.5,1700878025
9,1271,5.0,1700889472
9,879,5.0,1700900014
9,1170,3.0,1700910777
9,1311,4.5,1700922394
9,1011,5.0,1700926978
9,1852,4.0,1700944152
9,695,3.5,1700954908
9,1310,2.5,1700959222
9,1955,5.0,1700967645
9,2079,4.5,1700969603
9,646,4.5,1700982490
9,714,2.5,1700996491
9,2084,5.0,1701002024
9,2101,5.0,1701021253
9,970,4.5,1701027773
9,108,4.5,1701044400
9,1807,4.0,1701059996
9,1711,4.0,1701070406
9,2314,5.0,1701073656
9,430,3.5,1701090518
9,1961,3.5,1701098706
9,484,3.0,1701110569
9,303,3.0,1701120088
9,6,3.5,1701135808
9,722,5.0,1701136375
9,1502,3.0,1701150795
9,1606,5.0,1701159761
9,529,2.5,1701173274
9,1630,5.0,1701186700
9,2123,4.5,1701205409
9,1343,5.0,1701223837
9,2298,5.0,1701236796
9,1514,3.5,1701255113
9,324,3.0,1701275835
9,836,3.0,1701280028
9,1125,4.5,1701283496
9,2268,5.0,1701294907
9,2374,5.0,1701307187
9,1395,5.0,1701314009
9,1840,4.0,1701327461
9,2157,4.0,1701329245
9,1383,5.0,1701340458
10,1272,5.0,1700788723
10,2009,4.0,1700792317
10,2181,5.0,1700797121
10,2189,5.0,1700815454
10,74,3.5,1700820929
10,828,4.0,1700836816
10,1716,5.0,1700843651
10,2086,3.5,1700853363
10,110,2.0,1700874827
10,1107,5.0,1700878058
10,2370,5.0,1700885967
10,1303,4.5,1700887489
10,1924,4.5,1700893525
10,2029,4.5,1700899585
10,1558,4.5,1700901075
10,870,4.5,1700914383
10,2230,4.5,1700920788
10,451,3.5,1700930573
10,1801,3.5,1700931176
10,581,3.0,1700951227
10,808,5.0,1700962505
10,2359,5.0,1700983819
10,256,5.0,1701000303
10,2125,5.0,1701005000
10,1374,5.0,1701020636
10,1960,3.5,1701024627
10,1333,5.0,1701039964
10,1883,2.0,1701046365
10,1403,3.5,1701057711
10,845,4.0,1701076616
10,1083,2.0,1701083245
10,742,5.0,1701104474
10,1143,3.0,1701118788
10,913,5.0,1701121930
10,1220,2.0,1701125355
10,850,5.0,1701130262
10,1952,3.0,1701138690
10,1460,4.5,1701151558
10,467,4.5,1701160606
10,1640,4.0,1701170800
10,600,4.0,1701189872
10,1230,4.0,1701201953
10,324,3.0,1701204288
10,1803,5.0,1701219838
10,1922,4.0,1701233422
10,2110,5.0,1701243912
10,2187,5.0,1701265141
10,526,5.0,1701275108
10,2271,5.0,1701282644
10,187,4.0,1701287320
10,2087,5.0,1701302528
10,949,5.0,1701322676
10,1704,5.0,1701340973
11,2192,5.0,1700871973
11,320,2.5,1700891150
11,460,3.5,1700911042
11,2286,4.5,1700921849
11,829,3.5,1700926843
11,1223,5.0,1700944223
11,2015,3.5,1700954369
11,1026,5.0,1700972911
11,1047,4.0,1700978949
11,944,5.0,1700993247
11,1825,3.5,1700995083
11,1858,5.0,1701016463
11,997,4.5,1701033948
11,817,5.0,1701047890
11,693,3.5,1701058016
11,90,4.0,1701075942
11,1835,3.5,1701083626
11,1607,5.0,1701088656
11,784,5.0,1701090844
11,913,4.0,1701104792
11,819,3.5,1701109485
11,283,2.5,1701118140
11,1934,2.0,1701139631
11,931,5.0,1701154669
11,1105,5.0,1701157998
11,1722,2.0,1701164539
11,2115,4.0,1701177198
11,2064,3.0,1701197254
11,1547,2.0,1701199938
11,794,4.0,1701219491
11,2209,2.5,1701238103
11,2030,4.5,1701245247
11,1385,5.0,1701256457
11,1610,3.5,1701257259
11,1140,4.5,1701263785
11,15,3.0,1701267929
11,1080,4.5,1701283922
11,2200,5.0,1701304027
11,1980,5.0,1701317323
11,175,4.5,1701335713
11,1435,5.0,1701345288
11,463,3.0,1701363074
11,612,3.5,1701373480
11,1491,4.5,1701390583
11,65,2.0,1701406153
11,835,5.0,1701421837
11,742,5.0,1701432630
11,200,3.5,1701445077
11,783,5.0,1701446875
11,1989,5.0,1701454425
11,1412,3.5,1701455256
11,232,4.0,1701474693
11,2217,4.5,1701488676
12,525,4.5,1700969269
12,2010,5.0,1700982320
12,1634,4.5,1701000333
12,1073,4.5,1701005218
12,1044,4.0,1701008087
12,241,4.0,1701019720
12,447,4.5,1701034342
12,199,2.5,1701037132
12,1690,5.0,1701057547
12,2228,4.5,1701070846
12,1014,4.0,1701081840
12,792,4.5,1701091096
12,348,4.0,1701106159
12,2151,4.0,1701118118
12,1999,3.5,1701130719
12,969,4.0,1701150216
12,67,4.5,1701153324
12,1403,4.5,1701163302
12,1436,4.0,1701166010
12,2131,5.0,1701171363
12,735,2.0,1701192434
12,546,4.5,1701205501
12,1317,4.0,1701209292
12,933,3.5,1701219693
12,1641,4.0,1701228832
12,1897,3.0,1701231992
12,1967,5.0,1701246999
12,1324,4.5,1701264090
12,926,3.0,1701265250
12,478,3.0,1701283710
12,2327,4.5,1701303606
12,383,2.0,1701316529
12,1777,3.5,1701330388
12,299,4.0,1701333463
12,1125,4.5,1701352097
12,2156,5.0,1701360351
12,1560,5.0,1701366207
12,543,3.0,1701372061
12,175,4.5,1701382228
12,1864,3.0,1701387309
12,252,3.5,1701401852
12,1149,3.0,1701411974
12,2309,3.5,1701414794
12,1147,4.0,1701423174
12,1289,4.0,1701439720
12,1226,3.5,1701446427
12,1907,3.5,1701451166
12,1316,4.5,1701464432
13,2017,5.0,1701044697
13,703,4.0,1701065632
13,462,5.0,1701086919
13,1308,2.0,1701100181
13,2164,4.5,1701120604
13,988,4.0,1701135635
13,1335,2.0,1701148676
13,310,3.5,1701156014
13,934,4.0,1701158364
13,801,3.0,1701176256
13,834,3.5,1701187237
13,2168,3.5,1701191271
13,859,3.0,1701207610
13,1617,3.5,1701228852
13,284,3.0,1701241886
13,1676,2.0,1701261420
13,56,5.0,1701273253
13,1281,4.0,1701293782
13,170,4.5,1701303828
13,1545,2.0,1701323466
13,1061,3.5,1701328155
13,521,3.5,1701336272
13,851,4.5,1701342570
13,2246,5.0,1701347502
13,2200,5.0,1701361506
13,1496,4.5,1701380641
13,1324,4.0,1701387027
13,2212,5.0,1701404935
13,1986,4.5,1701426378
13,2256,4.0,1701432354
13,485,3.5,1701448698
13,1359,2.5,1701455128
13,1764,5.0,1701470206
13,1564,5.0,1701482270
13,1701,3.0,1701498449
13,2286,5.0,1701511330
13,2339,5.0,1701528192
13,1016,4.0,1701541898
13,152,4.0,1701555817
13,567,5.0,1701570661
13,1723,4.0,1701573669
13,81,4.5,1701581195
13,2130,4.5,1701590501
13,832,3.0,1701600260
13,2179,5.0,1701615545
13,1888,4.0,1701632075
13,1854,3.0,1701636084
13,1802,4.5,1701645162
13,1808,5.0,1701657483
13,298,4.5,1701659146
13,1000,4.0,1701673908
13,850,3.0,1701688139
13,925,3.5,1701696550
13,2174,3.5,1701697906
14,2346,4.5,1701131172
14,1065,4.0,1701134460
14,1754,2.5,1701134795
14,800,5.0,1701137648
14,848,5.0,1701145359
14,2336,3.0,1701160242
14,977,4.5,1701171800
14,835,5.0,1701185938
14,2285,3.0,1701201891
14,2040,3.0,1701214743
14,1742,4.0,1701218399
14,391,3.5,1701230743
14,2362,4.5,1701235536
14,243,4.0,1701240198
14,520,2.0,1701245179
14,544,2.0,1701263936
14,2298,5.0,1701285535
14,930,5.0,1701297342
14,1609,3.0,1701318222
14,2051,4.0,1701332012
14,2147,4.5,1701346808
14,1490,4.5,1701349948
14,1249,4.5,1701354835
14,1748,5.0,1701374454
14,1512,5.0,1701386273
14,1607,5.0,1701396878
14,10,3.5,1701405297
14,382,2.5,1701408357
14,1878,3.0,1701428350
14,2274,4.5,1701448559
14,546,4.5,1701449737
14,1630,4.5,1701459921
14,1395,5.0,1701480108
14,2027,2.5,1701493244
14,980,5.0,1701495332
14,1594,5.0,1701503474
14,199,2.5,1701507468
14,2142,4.0,1701528676
14,1883,3.5,1701546286
14,823,5.0,1701546981
14,3,4.0,1701557651
14,1753,2.5,1701576575
14,2263,5.0,1701594778
14,1237,3.5,1701610512
14,967,4.0,1701613203
14,1078,5.0,1701615715
14,1125,3.0,1701623084
14,2183,5.0,1701625365
14,1288,4.0,1701638705
14,2326,4.0,1701659602
15,2286,5.0,1701227809
15,637,4.0,1701236141
15,930,5.0,1701249877
15,1517,3.5,1701267922
15,271,5.0,1701268536
15,1293,5.0,1701268883
15,978,5.0,1701281512
15,1123,5.0,1701291888
15,476,4.5,1701309548
15,2215,5.0,1701323604
15,2021,4.5,1701325866
15,720,4.0,1701330831
15,576,3.0,1701334179
15,247,5.0,1701342063
15,610,5.0,1701359394
15,1165,3.5,1701371899
15,732,5.0,1701374981
15,211,3.0,1701391842
15,484,3.0,1701405064
15,121,3.0,1701423970
15,1250,5.0,1701428553
15,935,5.0,1701437405
15,1952,4.0,1701450581
15,1610,5.0,1701461571
15,673,3.5,1701470782
15,1916,3.0,1701477724
15,2034,5.0,1701497183
15,1407,5.0,1701500945
15,473,2.5,1701516516
15,1670,4.0,1701520772
15,260,5.0,1701527875
15,1472,5.0,1701543357
15,2000,5.0,1701547586
15,596,5.0,1701557854
15,1117,4.0,1701577923
15,1718,2.0,1701588964
15,122,5.0,1701597397
15,1164,4.0,1701610681
15,1026,5.0,1701620773
15,1634,5.0,1701626770
15,818,5.0,1701640321
15,1699,5.0,1701658838
15,1643,4.0,1701667325
15,1446,5.0,1701670964
15,1273,2.0,1701675844
15,1854,5.0,1701678164
15,709,4.0,1701685747
15,1904,3.5,1701699173
15,994,5.0,1701720126
15,2083,5.0,1701723179
15,801,5.0,1701731960
16,377,2.0,1701298251
16,1359,3.0,1701317773
16,1803,5.0,1701322714
16,1634,5.0,1701340259
16,1618,3.5,1701342935
16,1475,4.0,1701356197
16,349,4.5,1701367525
16,461,4.5,1701372296
16,1709,4.5,1701386911
16,142,3.0,1701403175
16,1090,4.0,1701409183
16,2123,5.0,1701427897
16,1919,4.5,1701448307
16,1185,4.0,1701455922
16,1576,3.5,1701461967
16,919,3.0,1701471917
16,850,4.5,1701472275
16,1471,3.5,1701491345
16,1961,3.0,1701510240
16,2156,3.5,1701530279
16,1160,3.5,1701550612
16,1295,3.0,1701569443
16,943,4.0,1701586001
16,1151,2.5,1701588850
16,1868,3.0,1701599619
16,683,4.5,1701602826
16,411,4.0,1701624068
16,924,4.5,1701635369
16,1435,4.5,1701644359
16,899,5.0,1701646880
16,1494,5.0,1701650720
16,355,3.5,1701652597
16,1293,4.5,1701666648
16,1470,3.0,1701680514
16,116,2.5,1701693223
16,1441,3.0,1701705822
16,2309,3.5,1701721833
16,464,4.0,1701741074
16,2017,5.0,1701748765
16,375,5.0,1701751480
16,2221,5.0,1701752874
16,600,4.5,1701763617
16,1905,4.0,1701767348
16,523,4.5,1701773222
16,1396,5.0,1701778794
16,1326,4.5,1701797019
17,2312,5.0,1701395720
17,767,5.0,1701405070
17,1223,5.0,1701405775
17,477,4.0,1701426491
17,2213,4.0,1701440540
17,1804,4.0,1701445743
17,738,5.0,1701465308
17,635,4.5,1701468891
17,79,4.5,1701487629
17,2099,5.0,1701497303
17,680,5.0,1701508870
17,1771,3.5,1701517825
17,1,4.0,1701534036
17,228,4.0,1701549836
17,1586,3.5,1701559160
17,617,5.0,1701579718
17,827,5.0,1701593181
17,2203,4.0,1701604343
17,1763,4.0,1701606258
17,1628,4.5,1701615358
17,1182,5.0,1701616320
17,2159,5.0,1701626550
17,2343,5.0,1701642959
17,2326,5.0,1701646477
17,1450,4.0,1701654246
17,2164,4.5,1701669065
17,665,4.5,1701679879
17,409,4.0,1701693835
17,1004,3.0,1701697060
17,518,5.0,1701704286
17,2141,5.0,1701717928
17,361,4.5,1701735152
17,1516,5.0,1701737293
17,1512,5.0,1701742802
17,604,4.5,1701759708
17,304,4.5,1701777187
17,225,3.0,1701778435
17,2350,4.5,1701785312
17,1062,3.0,1701793787
17,790,3.5,1701795743
17,2278,4.5,1701802567
17,1907,4.0,1701818078
17,1466,4.5,1701839199
17,1124,3.5,1701840500
17,557,5.0,1701856816
17,491,4.5,1701862935
18,1480,5.0,1701471433
18,834,4.0,1701478107
18,878,3.0,1701490913
18,923,2.0,1701504749
18,858,4.0,1701509989
18,217,3.5,1701516852
18,2201,4.5,1701535810
18,1388,5.0,1701551103
18,1614,4.5,1701557312
18,917,2.5,1701573589
18,1168,4.5,1701579683
18,1128,4.0,1701581883
18,1444,4.5,1701591145
18,1881,3.0,1701596969
18,2087,5.0,1701602460
18,285,3.0,1701605644
18,1627,3.0,1701620155
18,126,5.0,1701633673
18,2034,3.5,1701649616
18,1533,3.0,1701651152
18,1039,4.5,1701663677
18,1142,5.0,1701674535
18,2239,4.0,1701692235
18,996,4.0,1701692670
18,1006,4.5,1701701123
18,1969,3.5,1701712706
18,1567,5.0,1701716371
18,579,4.5,1701735960
18,1656,3.5,1701738399
18,2192,4.5,1701748470
18,596,5.0,1701763709
18,1133,5.0,1701783550
18,1648,5.0,1701798060
18,851,4.5,1701802744
18,1406,4.5,1701819106
18,911,2.0,1701825580
18,1893,3.0,1701839098
18,1469,5.0,1701846748
18,21,4.5,1701851347
18,2287,3.0,1701852365
18,424,5.0,1701858202
18,704,4.5,1701859726
18,2290,2.5,1701881008
18,750,3.0,1701898830
18,1375,5.0,1701918591
18,465,5.0,1701922433
18,1174,3.0,1701923379
18,1266,4.5,1701927473
18,969,3.0,1701940233
18,1254,5.0,1701948814
18,1860,3.5,1701954131
18,1792,3.0,1701975085
19,1394,5.0,1701572066
19,1516,5.0,1701588613
19,1412,5.0,1701591366
19,2288,3.5,1701602172
19,2143,2.0,1701611586
19,1467,4.0,1701619183
19,1210,2.5,1701631890
19,1882,3.0,1701639890
19,1969,3.5,1701654745
19,49,4.0,1701669728
19,1221,4.5,1701686361
19,2352,3.5,1701690550
19,1989,4.0,1701691432
19,2096,2.0,1701705243
19,1360,4.0,1701723535
19,947,3.5,1701726813
19,567,4.0,1701747398
19,905,4.0,1701764355
19,2141,5.0,1701779604
19,1191,4.5,1701791810
19,675,4.5,1701799414
19,1498,5.0,1701810592
19,878,4.0,1701831200
19,1764,5.0,1701843404
19,2121,3.0,1701847440
19,1495,3.0,1701855006
19,1099,3.5,1701866943
19,381,3.0,1701876810
19,1142,4.0,1701889361
19,1348,4.5,1701891161
19,1571,3.0,1701907596
19,1293,3.0,1701921305
19,1727,3.5,1701941621
19,684,3.5,1701945877
19,961,3.5,1701959051
19,653,3.0,1701965595
19,1754,4.5,1701969426
19,1795,4.5,1701971249
19,1276,3.0,1701990843
19,119,2.5,1702005905
19,536,3.5,1702025515
19,1811,4.5,1702030226
19,1386,4.0,1702030668
19,992,4.0,1702032559
19,680,4.5,1702047041
19,59,4.5,1702063165
19,1301,5.0,1702069271
19,197,4.0,1702075261
19,1292,3.0,1702079767
19,931,4.0,1702099745
19,2029,4.0,1702110591
20,589,4.0,1701658959
20,1527,3.0,1701675811
20,1735,4.0,1701693906
20,2268,4.5,1701697218
20,2037,5.0,1701704509
20,17,3.5,1701715657
20,565,5.0,1701723115
20,729,3.0,1701743674
20,218,4.5,1701762367
20,1443,3.0,1701783943
20,1898,3.5,1701795580
20,1710,5.0,1701816925
20,1636,3.5,1701837578
20,1208,4.0,1701839184
20,2142,3.5,1701850000
20,676,3.5,1701854015
20,1445,5.0,1701872017
20,1265,5.0,1701873126
20,1027,3.0,1701885712
20,1970,5.0,1701902682
20,59,3.5,1701904418
20,1697,3.5,1701911026
20,1313,4.5,1701914024
20,1850,4.5,1701919809
20,2299,3.0,1701937737
20,1524,3.0,1701958580
20,1179,4.5,1701979507
20,1036,5.0,1701993707
20,1588,3.0,1702000743
20,164,4.0,1702015304
20,221,3.0,1702017967
20,3,4.0,1702023305
20,1284,3.0,1702034474
20,1507,2.0,1702037174
20,2239,5.0,1702045728
20,805,3.5,1702064868
20,793,4.5,1702073643
20,1644,4.0,1702088725
20,306,2.5,1702103214
20,1613,5.0,1702116277
20,489,2.0,1702134102
20,1232,3.0,1702154664
20,1105,4.0,1702174153
20,408,4.5,1702176831
20,1365,3.0,1702193607
20,635,3.0,1702203781
20,86,4.5,1702213305
20,1919,3.5,1702227946
20,2076,5.0,1702229255
20,1302,3.5,1702247035
20,1764,5.0,1702260147
21,1529,5.0,1701740223
21,46,4.5,1701748350
21,1998,5.0,1701768770
21,1013,5.0,1701785917
21,2216,4.0,1701791434
21,1967,4.0,1701810274
21,1249,5.0,1701815364
21,1201,5.0,1701831507
